geography_type,geography_name,occupation,occupation_group,occ_abb,demand_entry,demand_ticker,demand_entry_sl,demand_entry_fe,demand_entry_he,reg_salary,reg_salary_label,lq,lq_label,fe_opportunity_score,he_opportunity_score,fe_opportunity_level,he_opportunity_level
Region,EAST MIDLANDS,Administrative Occupations: Finance,Administrative And Secretarial Occupations,Administrative: Finance,8405,High,5787.49,1649.56,856.68,25100,Medium,0.847661457343306,Average,48,99,Medium,Very High
Region,EAST MIDLANDS,Administrative Occupations: Finance,Administrative And Secretarial Occupations,Administrative: Finance,8405,High,5787.49,1649.56,856.68,25100,Medium,0.847661457343306,Average,48,99,Medium,Very High
Region,EAST OF ENGLAND,Administrative Occupations: Finance,Administrative And Secretarial Occupations,Administrative: Finance,13505,High,9412.58,2488.89,1419.82,28000,Medium,1.02016255660704,Average,51,,Medium,
Region,EAST OF ENGLAND,Administrative Occupations: Finance,Administrative And Secretarial Occupations,Administrative: Finance,13505,High,9412.58,2488.89,1419.82,28000,Medium,1.02016255660704,Average,51,,Medium,
Region,EAST OF ENGLAND,Administrative Occupations: Finance,Administrative And Secretarial Occupations,Administrative: Finance,13505,High,9412.58,2488.89,1419.82,28000,Medium,1.02016255660704,Average,51,,Medium,
Region,EAST OF ENGLAND,Administrative Occupations: Finance,Administrative And Secretarial Occupations,Administrative: Finance,13505,High,9412.58,2488.89,1419.82,28000,Medium,1.02016255660704,Average,51,,Medium,
Region,EAST OF ENGLAND,Administrative Occupations: Finance,Administrative And Secretarial Occupations,Administrative: Finance,13505,High,9412.58,2488.89,1419.82,28000,Medium,1.02016255660704,Average,51,,Medium,
Region,GREATER LONDON,Administrative Occupations: Finance,Administrative And Secretarial Occupations,Administrative: Finance,24414,High,16424.15,4711.95,2918.48,,,,Very Low,53,,Medium,
Region,GREATER LONDON,Administrative Occupations: Finance,Administrative And Secretarial Occupations,Administrative: Finance,24414,High,16424.15,4711.95,2918.48,,,,Very Low,53,,Medium,
Region,GREATER LONDON,Administrative Occupations: Finance,Administrative And Secretarial Occupations,Administrative: Finance,24414,High,16424.15,4711.95,2918.48,,,,Very Low,53,,Medium,
Region,GREATER LONDON,Administrative Occupations: Finance,Administrative And Secretarial Occupations,Administrative: Finance,24414,High,16424.15,4711.95,2918.48,,,,Very Low,53,,Medium,
Region,GREATER LONDON,Administrative Occupations: Finance,Administrative And Secretarial Occupations,Administrative: Finance,24414,High,16424.15,4711.95,2918.48,,,,Very Low,53,,Medium,
Region,NORTH EAST ENGLAND,Administrative Occupations: Finance,Administrative And Secretarial Occupations,Administrative: Finance,3137,High,2057.41,608.03,420.28,27900,Medium,0.589244471187168,Very Low,40,,Medium,
Region,NORTH EAST ENGLAND,Administrative Occupations: Finance,Administrative And Secretarial Occupations,Administrative: Finance,3137,High,2057.41,608.03,420.28,27900,Medium,0.589244471187168,Very Low,40,,Medium,
Region,NORTH EAST ENGLAND,Administrative Occupations: Finance,Administrative And Secretarial Occupations,Administrative: Finance,3137,High,2057.41,608.03,420.28,27900,Medium,0.589244471187168,Very Low,40,,Medium,
Region,NORTH EAST ENGLAND,Administrative Occupations: Finance,Administrative And Secretarial Occupations,Administrative: Finance,3137,High,2057.41,608.03,420.28,27900,Medium,0.589244471187168,Very Low,40,,Medium,
Region,NORTH EAST ENGLAND,Administrative Occupations: Finance,Administrative And Secretarial Occupations,Administrative: Finance,3137,High,2057.41,608.03,420.28,27900,Medium,0.589244471187168,Very Low,40,,Medium,
Region,NORTH WEST ENGLAND,Administrative Occupations: Finance,Administrative And Secretarial Occupations,Administrative: Finance,13539,High,9030.39,2616.02,1681.48,27300,Medium,1.0983219006179,Average,41,,Medium,
Region,NORTH WEST ENGLAND,Administrative Occupations: Finance,Administrative And Secretarial Occupations,Administrative: Finance,13539,High,9030.39,2616.02,1681.48,27300,Medium,1.0983219006179,Average,41,,Medium,
Region,NORTH WEST ENGLAND,Administrative Occupations: Finance,Administrative And Secretarial Occupations,Administrative: Finance,13539,High,9030.39,2616.02,1681.48,27300,Medium,1.0983219006179,Average,41,,Medium,
Region,NORTH WEST ENGLAND,Administrative Occupations: Finance,Administrative And Secretarial Occupations,Administrative: Finance,13539,High,9030.39,2616.02,1681.48,27300,Medium,1.0983219006179,Average,41,,Medium,
Region,NORTH WEST ENGLAND,Administrative Occupations: Finance,Administrative And Secretarial Occupations,Administrative: Finance,13539,High,9030.39,2616.02,1681.48,27300,Medium,1.0983219006179,Average,41,,Medium,
Region,SOUTH EAST ENGLAND,Administrative Occupations: Finance,Administrative And Secretarial Occupations,Administrative: Finance,21764,High,14563.01,4199.23,2676.91,29300,Medium,1.1051439077716,Average,50,,Medium,
Region,SOUTH EAST ENGLAND,Administrative Occupations: Finance,Administrative And Secretarial Occupations,Administrative: Finance,21764,High,14563.01,4199.23,2676.91,29300,Medium,1.1051439077716,Average,50,,Medium,
Region,SOUTH EAST ENGLAND,Administrative Occupations: Finance,Administrative And Secretarial Occupations,Administrative: Finance,21764,High,14563.01,4199.23,2676.91,29300,Medium,1.1051439077716,Average,50,,Medium,
Region,SOUTH EAST ENGLAND,Administrative Occupations: Finance,Administrative And Secretarial Occupations,Administrative: Finance,21764,High,14563.01,4199.23,2676.91,29300,Medium,1.1051439077716,Average,50,,Medium,
Region,SOUTH EAST ENGLAND,Administrative Occupations: Finance,Administrative And Secretarial Occupations,Administrative: Finance,21764,High,14563.01,4199.23,2676.91,29300,Medium,1.1051439077716,Average,50,,Medium,
Region,SOUTH WEST ENGLAND,Administrative Occupations: Finance,Administrative And Secretarial Occupations,Administrative: Finance,11961,High,8272.97,2385.84,1157.54,27400,Medium,1.00992115263746,Average,53,,Medium,
Region,SOUTH WEST ENGLAND,Administrative Occupations: Finance,Administrative And Secretarial Occupations,Administrative: Finance,11961,High,8272.97,2385.84,1157.54,27400,Medium,1.00992115263746,Average,53,,Medium,
Region,SOUTH WEST ENGLAND,Administrative Occupations: Finance,Administrative And Secretarial Occupations,Administrative: Finance,11961,High,8272.97,2385.84,1157.54,27400,Medium,1.00992115263746,Average,53,,Medium,
Region,SOUTH WEST ENGLAND,Administrative Occupations: Finance,Administrative And Secretarial Occupations,Administrative: Finance,11961,High,8272.97,2385.84,1157.54,27400,Medium,1.00992115263746,Average,53,,Medium,
Region,SOUTH WEST ENGLAND,Administrative Occupations: Finance,Administrative And Secretarial Occupations,Administrative: Finance,11961,High,8272.97,2385.84,1157.54,27400,Medium,1.00992115263746,Average,53,,Medium,
Region,WEST MIDLANDS,Administrative Occupations: Finance,Administrative And Secretarial Occupations,Administrative: Finance,11399,High,7779.89,2269.98,1197.24,27400,Medium,0.966116838584662,Average,43,99,Medium,Very High
Region,WEST MIDLANDS,Administrative Occupations: Finance,Administrative And Secretarial Occupations,Administrative: Finance,11399,High,7779.89,2269.98,1197.24,27400,Medium,0.966116838584662,Average,43,99,Medium,Very High
Region,WEST MIDLANDS,Administrative Occupations: Finance,Administrative And Secretarial Occupations,Administrative: Finance,11399,High,7779.89,2269.98,1197.24,27400,Medium,0.966116838584662,Average,43,99,Medium,Very High
Region,WEST MIDLANDS,Administrative Occupations: Finance,Administrative And Secretarial Occupations,Administrative: Finance,11399,High,7779.89,2269.98,1197.24,27400,Medium,0.966116838584662,Average,43,99,Medium,Very High
Region,WEST MIDLANDS,Administrative Occupations: Finance,Administrative And Secretarial Occupations,Administrative: Finance,11399,High,7779.89,2269.98,1197.24,27400,Medium,0.966116838584662,Average,43,99,Medium,Very High
Region,YORKSHIRE AND THE HUMBER,Administrative Occupations: Finance,Administrative And Secretarial Occupations,Administrative: Finance,10355,High,6952.31,1953.36,1288.91,26600,Medium,0.917514539581618,Average,40,99,Medium,Very High
Region,YORKSHIRE AND THE HUMBER,Administrative Occupations: Finance,Administrative And Secretarial Occupations,Administrative: Finance,10355,High,6952.31,1953.36,1288.91,26600,Medium,0.917514539581618,Average,40,99,Medium,Very High
Region,YORKSHIRE AND THE HUMBER,Administrative Occupations: Finance,Administrative And Secretarial Occupations,Administrative: Finance,10355,High,6952.31,1953.36,1288.91,26600,Medium,0.917514539581618,Average,40,99,Medium,Very High
Region,YORKSHIRE AND THE HUMBER,Administrative Occupations: Finance,Administrative And Secretarial Occupations,Administrative: Finance,10355,High,6952.31,1953.36,1288.91,26600,Medium,0.917514539581618,Average,40,99,Medium,Very High
Region,YORKSHIRE AND THE HUMBER,Administrative Occupations: Finance,Administrative And Secretarial Occupations,Administrative: Finance,10355,High,6952.31,1953.36,1288.91,26600,Medium,0.917514539581618,Average,40,99,Medium,Very High
LEPplus,BELFAST METROPOLITAN AREA,Administrative Occupations: Finance,Administrative And Secretarial Occupations,Administrative: Finance,1367,High,1007,306,48,24300,Medium,0.418207353481173,Very Low,58,,Medium,
LEPplus,BELFAST METROPOLITAN AREA,Administrative Occupations: Finance,Administrative And Secretarial Occupations,Administrative: Finance,1367,High,1007,306,48,24300,Medium,0.418207353481173,Very Low,58,,Medium,
LEPplus,BELFAST METROPOLITAN AREA,Administrative Occupations: Finance,Administrative And Secretarial Occupations,Administrative: Finance,1367,High,1007,306,48,24300,Medium,0.418207353481173,Very Low,58,,Medium,
LEPplus,BELFAST METROPOLITAN AREA,Administrative Occupations: Finance,Administrative And Secretarial Occupations,Administrative: Finance,1367,High,1007,306,48,24300,Medium,0.418207353481173,Very Low,58,,Medium,
LEPplus,BELFAST METROPOLITAN AREA,Administrative Occupations: Finance,Administrative And Secretarial Occupations,Administrative: Finance,1367,High,1007,306,48,24300,Medium,0.418207353481173,Very Low,58,,Medium,
LEPplus,BLACK COUNTRY,Administrative Occupations: Finance,Administrative And Secretarial Occupations,Administrative: Finance,1153,High,793,247,98,22900,Low,0.302874659166754,Very Low,24,,Low,
LEPplus,BLACK COUNTRY,Administrative Occupations: Finance,Administrative And Secretarial Occupations,Administrative: Finance,1153,High,793,247,98,22900,Low,0.302874659166754,Very Low,24,,Low,
LEPplus,BLACK COUNTRY,Administrative Occupations: Finance,Administrative And Secretarial Occupations,Administrative: Finance,1153,High,793,247,98,22900,Low,0.302874659166754,Very Low,24,,Low,
LEPplus,BLACK COUNTRY,Administrative Occupations: Finance,Administrative And Secretarial Occupations,Administrative: Finance,1153,High,793,247,98,22900,Low,0.302874659166754,Very Low,24,,Low,
LEPplus,BLACK COUNTRY,Administrative Occupations: Finance,Administrative And Secretarial Occupations,Administrative: Finance,1153,High,793,247,98,22900,Low,0.302874659166754,Very Low,24,,Low,
LEPplus,BLACK COUNTRY,Administrative Occupations: Finance,Administrative And Secretarial Occupations,Administrative: Finance,1153,High,793,247,98,22900,Low,0.302811243199592,Very Low,24,,Low,
LEPplus,BLACK COUNTRY,Administrative Occupations: Finance,Administrative And Secretarial Occupations,Administrative: Finance,1153,High,793,247,98,22900,Low,0.302811243199592,Very Low,24,,Low,
LEPplus,BLACK COUNTRY,Administrative Occupations: Finance,Administrative And Secretarial Occupations,Administrative: Finance,1153,High,793,247,98,22900,Low,0.302811243199592,Very Low,24,,Low,
LEPplus,BLACK COUNTRY,Administrative Occupations: Finance,Administrative And Secretarial Occupations,Administrative: Finance,1153,High,793,247,98,22900,Low,0.302811243199592,Very Low,24,,Low,
LEPplus,BLACK COUNTRY,Administrative Occupations: Finance,Administrative And Secretarial Occupations,Administrative: Finance,1153,High,793,247,98,22900,Low,0.302811243199592,Very Low,24,,Low,
LEPplus,BUCKINGHAMSHIRE THAMES VALLEY,Administrative Occupations: Finance,Administrative And Secretarial Occupations,Administrative: Finance,923,High,643,175,93,27800,Medium,0.516614809323877,Very Low,64,,Medium,
LEPplus,BUCKINGHAMSHIRE THAMES VALLEY,Administrative Occupations: Finance,Administrative And Secretarial Occupations,Administrative: Finance,923,High,643,175,93,27800,Medium,0.516614809323877,Very Low,64,,Medium,
LEPplus,BUCKINGHAMSHIRE THAMES VALLEY,Administrative Occupations: Finance,Administrative And Secretarial Occupations,Administrative: Finance,923,High,643,175,93,27800,Medium,0.516614809323877,Very Low,64,,Medium,
LEPplus,BUCKINGHAMSHIRE THAMES VALLEY,Administrative Occupations: Finance,Administrative And Secretarial Occupations,Administrative: Finance,923,High,643,175,93,27800,Medium,0.516614809323877,Very Low,64,,Medium,
LEPplus,BUCKINGHAMSHIRE THAMES VALLEY,Administrative Occupations: Finance,Administrative And Secretarial Occupations,Administrative: Finance,923,High,643,175,93,27800,Medium,0.516614809323877,Very Low,64,,Medium,
LEPplus,BUCKINGHAMSHIRE THAMES VALLEY,Administrative Occupations: Finance,Administrative And Secretarial Occupations,Administrative: Finance,923,High,643,175,93,27800,Medium,0.453657440319282,Very Low,64,,Medium,
LEPplus,BUCKINGHAMSHIRE THAMES VALLEY,Administrative Occupations: Finance,Administrative And Secretarial Occupations,Administrative: Finance,923,High,643,175,93,27800,Medium,0.453657440319282,Very Low,64,,Medium,
LEPplus,BUCKINGHAMSHIRE THAMES VALLEY,Administrative Occupations: Finance,Administrative And Secretarial Occupations,Administrative: Finance,923,High,643,175,93,27800,Medium,0.453657440319282,Very Low,64,,Medium,
LEPplus,BUCKINGHAMSHIRE THAMES VALLEY,Administrative Occupations: Finance,Administrative And Secretarial Occupations,Administrative: Finance,923,High,643,175,93,27800,Medium,0.453657440319282,Very Low,64,,Medium,
LEPplus,BUCKINGHAMSHIRE THAMES VALLEY,Administrative Occupations: Finance,Administrative And Secretarial Occupations,Administrative: Finance,923,High,643,175,93,27800,Medium,0.453657440319282,Very Low,64,,Medium,
LEPplus,CARDIFF CAPITAL REGION,Administrative Occupations: Finance,Administrative And Secretarial Occupations,Administrative: Finance,932,High,663,177,82,27200,Medium,0.352965770791645,Very Low,23,,Low,
LEPplus,CARDIFF CAPITAL REGION,Administrative Occupations: Finance,Administrative And Secretarial Occupations,Administrative: Finance,932,High,663,177,82,27200,Medium,0.352965770791645,Very Low,23,,Low,
LEPplus,CARDIFF CAPITAL REGION,Administrative Occupations: Finance,Administrative And Secretarial Occupations,Administrative: Finance,932,High,663,177,82,27200,Medium,0.352965770791645,Very Low,23,,Low,
LEPplus,CARDIFF CAPITAL REGION,Administrative Occupations: Finance,Administrative And Secretarial Occupations,Administrative: Finance,932,High,663,177,82,27200,Medium,0.352965770791645,Very Low,23,,Low,
LEPplus,CARDIFF CAPITAL REGION,Administrative Occupations: Finance,Administrative And Secretarial Occupations,Administrative: Finance,932,High,663,177,82,27200,Medium,0.352965770791645,Very Low,23,,Low,
LEPplus,CHESHIRE AND WARRINGTON,Administrative Occupations: Finance,Administrative And Secretarial Occupations,Administrative: Finance,1786,High,1231,354,177,25600,Medium,0.52909981285045,Very Low,43,,Medium,
LEPplus,CHESHIRE AND WARRINGTON,Administrative Occupations: Finance,Administrative And Secretarial Occupations,Administrative: Finance,1786,High,1231,354,177,25600,Medium,0.52909981285045,Very Low,43,,Medium,
LEPplus,CHESHIRE AND WARRINGTON,Administrative Occupations: Finance,Administrative And Secretarial Occupations,Administrative: Finance,1786,High,1231,354,177,25600,Medium,0.52909981285045,Very Low,43,,Medium,
LEPplus,CHESHIRE AND WARRINGTON,Administrative Occupations: Finance,Administrative And Secretarial Occupations,Administrative: Finance,1786,High,1231,354,177,25600,Medium,0.52909981285045,Very Low,43,,Medium,
LEPplus,CHESHIRE AND WARRINGTON,Administrative Occupations: Finance,Administrative And Secretarial Occupations,Administrative: Finance,1786,High,1231,354,177,25600,Medium,0.52909981285045,Very Low,43,,Medium,
LEPplus,CHESHIRE AND WARRINGTON,Administrative Occupations: Finance,Administrative And Secretarial Occupations,Administrative: Finance,1786,High,1231,354,177,25600,Medium,0.52909981285045,Very Low,43,,Medium,
LEPplus,CHESHIRE AND WARRINGTON,Administrative Occupations: Finance,Administrative And Secretarial Occupations,Administrative: Finance,1786,High,1231,354,177,25600,Medium,0.52909981285045,Very Low,43,,Medium,
LEPplus,CHESHIRE AND WARRINGTON,Administrative Occupations: Finance,Administrative And Secretarial Occupations,Administrative: Finance,1786,High,1231,354,177,25600,Medium,0.52909981285045,Very Low,43,,Medium,
LEPplus,CHESHIRE AND WARRINGTON,Administrative Occupations: Finance,Administrative And Secretarial Occupations,Administrative: Finance,1786,High,1231,354,177,25600,Medium,0.52909981285045,Very Low,43,,Medium,
LEPplus,CHESHIRE AND WARRINGTON,Administrative Occupations: Finance,Administrative And Secretarial Occupations,Administrative: Finance,1786,High,1231,354,177,25600,Medium,0.52909981285045,Very Low,43,,Medium,
LEPplus,COAST TO CAPITAL,Administrative Occupations: Finance,Administrative And Secretarial Occupations,Administrative: Finance,3919,High,2714,759,394,27600,Medium,0.519681246666311,Very Low,46,,Medium,
LEPplus,COAST TO CAPITAL,Administrative Occupations: Finance,Administrative And Secretarial Occupations,Administrative: Finance,3919,High,2714,759,394,27600,Medium,0.519681246666311,Very Low,46,,Medium,
LEPplus,COAST TO CAPITAL,Administrative Occupations: Finance,Administrative And Secretarial Occupations,Administrative: Finance,3919,High,2714,759,394,27600,Medium,0.519681246666311,Very Low,46,,Medium,
LEPplus,COAST TO CAPITAL,Administrative Occupations: Finance,Administrative And Secretarial Occupations,Administrative: Finance,3919,High,2714,759,394,27600,Medium,0.519681246666311,Very Low,46,,Medium,
LEPplus,COAST TO CAPITAL,Administrative Occupations: Finance,Administrative And Secretarial Occupations,Administrative: Finance,3919,High,2714,759,394,27600,Medium,0.519681246666311,Very Low,46,,Medium,
LEPplus,COAST TO CAPITAL,Administrative Occupations: Finance,Administrative And Secretarial Occupations,Administrative: Finance,3919,High,2714,759,394,27600,Medium,0.519681246666311,Very Low,46,,Medium,
LEPplus,COAST TO CAPITAL,Administrative Occupations: Finance,Administrative And Secretarial Occupations,Administrative: Finance,3919,High,2714,759,394,27600,Medium,0.519681246666311,Very Low,46,,Medium,
LEPplus,COAST TO CAPITAL,Administrative Occupations: Finance,Administrative And Secretarial Occupations,Administrative: Finance,3919,High,2714,759,394,27600,Medium,0.519681246666311,Very Low,46,,Medium,
LEPplus,COAST TO CAPITAL,Administrative Occupations: Finance,Administrative And Secretarial Occupations,Administrative: Finance,3919,High,2714,759,394,27600,Medium,0.519681246666311,Very Low,46,,Medium,
LEPplus,COAST TO CAPITAL,Administrative Occupations: Finance,Administrative And Secretarial Occupations,Administrative: Finance,3919,High,2714,759,394,27600,Medium,0.519681246666311,Very Low,46,,Medium,
LEPplus,CORNWALL AND THE ISLES OF SCILLY,Administrative Occupations: Finance,Administrative And Secretarial Occupations,Administrative: Finance,1332,High,966,240,113,20600,Low,0.698181815601338,Low,47,,Medium,
LEPplus,CORNWALL AND THE ISLES OF SCILLY,Administrative Occupations: Finance,Administrative And Secretarial Occupations,Administrative: Finance,1332,High,966,240,113,20600,Low,0.698181815601338,Low,47,,Medium,
LEPplus,CORNWALL AND THE ISLES OF SCILLY,Administrative Occupations: Finance,Administrative And Secretarial Occupations,Administrative: Finance,1332,High,966,240,113,20600,Low,0.698181815601338,Low,47,,Medium,
LEPplus,CORNWALL AND THE ISLES OF SCILLY,Administrative Occupations: Finance,Administrative And Secretarial Occupations,Administrative: Finance,1332,High,966,240,113,20600,Low,0.698181815601338,Low,47,,Medium,
LEPplus,CORNWALL AND THE ISLES OF SCILLY,Administrative Occupations: Finance,Administrative And Secretarial Occupations,Administrative: Finance,1332,High,966,240,113,20600,Low,0.698181815601338,Low,47,,Medium,
LEPplus,CORNWALL AND THE ISLES OF SCILLY,Administrative Occupations: Finance,Administrative And Secretarial Occupations,Administrative: Finance,1332,High,966,240,113,20600,Low,0.698181815601338,Low,47,,Medium,
LEPplus,CORNWALL AND THE ISLES OF SCILLY,Administrative Occupations: Finance,Administrative And Secretarial Occupations,Administrative: Finance,1332,High,966,240,113,20600,Low,0.698181815601338,Low,47,,Medium,
LEPplus,CORNWALL AND THE ISLES OF SCILLY,Administrative Occupations: Finance,Administrative And Secretarial Occupations,Administrative: Finance,1332,High,966,240,113,20600,Low,0.698181815601338,Low,47,,Medium,
LEPplus,CORNWALL AND THE ISLES OF SCILLY,Administrative Occupations: Finance,Administrative And Secretarial Occupations,Administrative: Finance,1332,High,966,240,113,20600,Low,0.698181815601338,Low,47,,Medium,
LEPplus,CORNWALL AND THE ISLES OF SCILLY,Administrative Occupations: Finance,Administrative And Secretarial Occupations,Administrative: Finance,1332,High,966,240,113,20600,Low,0.698181815601338,Low,47,,Medium,
LEPplus,COVENTRY AND WARWICKSHIRE,Administrative Occupations: Finance,Administrative And Secretarial Occupations,Administrative: Finance,1846,High,1299,328,193,27600,Medium,0.563100091291249,Very Low,52,,Medium,
LEPplus,COVENTRY AND WARWICKSHIRE,Administrative Occupations: Finance,Administrative And Secretarial Occupations,Administrative: Finance,1846,High,1299,328,193,27600,Medium,0.563100091291249,Very Low,52,,Medium,
LEPplus,COVENTRY AND WARWICKSHIRE,Administrative Occupations: Finance,Administrative And Secretarial Occupations,Administrative: Finance,1846,High,1299,328,193,27600,Medium,0.563100091291249,Very Low,52,,Medium,
LEPplus,COVENTRY AND WARWICKSHIRE,Administrative Occupations: Finance,Administrative And Secretarial Occupations,Administrative: Finance,1846,High,1299,328,193,27600,Medium,0.563100091291249,Very Low,52,,Medium,
LEPplus,COVENTRY AND WARWICKSHIRE,Administrative Occupations: Finance,Administrative And Secretarial Occupations,Administrative: Finance,1846,High,1299,328,193,27600,Medium,0.563100091291249,Very Low,52,,Medium,
LEPplus,COVENTRY AND WARWICKSHIRE,Administrative Occupations: Finance,Administrative And Secretarial Occupations,Administrative: Finance,1846,High,1299,328,193,27600,Medium,0.563100091291249,Very Low,52,,Medium,
LEPplus,COVENTRY AND WARWICKSHIRE,Administrative Occupations: Finance,Administrative And Secretarial Occupations,Administrative: Finance,1846,High,1299,328,193,27600,Medium,0.563100091291249,Very Low,52,,Medium,
LEPplus,COVENTRY AND WARWICKSHIRE,Administrative Occupations: Finance,Administrative And Secretarial Occupations,Administrative: Finance,1846,High,1299,328,193,27600,Medium,0.563100091291249,Very Low,52,,Medium,
LEPplus,COVENTRY AND WARWICKSHIRE,Administrative Occupations: Finance,Administrative And Secretarial Occupations,Administrative: Finance,1846,High,1299,328,193,27600,Medium,0.563100091291249,Very Low,52,,Medium,
LEPplus,COVENTRY AND WARWICKSHIRE,Administrative Occupations: Finance,Administrative And Secretarial Occupations,Administrative: Finance,1846,High,1299,328,193,27600,Medium,0.563100091291249,Very Low,52,,Medium,
